#{"t_start": 1733223098.3754249, "env_id": "None"}
r,l,t
-5909540.519128,9000,3261.567241
-5231294.972353,9000,3271.232574
-6122084.842975,9000,3277.728033
-5745817.991865,9000,3284.23258
-6290156.597137,9000,3293.895184
-6598431.515492,9000,3300.438012
-5599602.446465,9000,3306.961102
-5618214.509103,9000,3420.29355
-6013604.229603,9000,3426.748574
-5398745.398271,9000,3433.203091
-6325974.940541,9000,3443.335934
-6193498.644802,9000,3449.82949
-6702708.72908,9000,3456.3165
-5768223.199929,9000,3466.096164
-5863075.262059,9000,3472.577777
-5271410.75601,9000,3479.051931
-5907298.92626,9000,3488.699374
-5673995.905844,9000,3495.174192
-5229699.40549,9000,3504.80986
-5359554.318169,9000,3511.303023
-5085239.003701,9000,3517.784636
-5219017.417565,9000,3631.363266
-5846609.140455,9000,3637.859978
-5826656.590463,9000,3644.365175
-5972718.333169,9000,3654.242674
-5485574.05201,9000,3660.72576
-5885581.880013,9000,3667.21466
-5200927.936667,9000,3676.879601
-6081106.567817,9000,3683.394576
-5906282.352159,9000,3689.900502
-6023258.699594,9000,3699.674304
-6381402.202948,9000,3706.174314
-5368530.000418,9000,3712.679909
-5264672.835727,9000,3722.473924
-5912392.483266,9000,3728.976224
-5964195.341639,9000,3735.485349
-5773143.586715,9000,3849.265199
-6065721.81815,9000,3855.774059
-5425924.909342,9000,3865.462398
-5368650.798992,9000,3871.956552
-6071859.037203,9000,3878.444088
-5509138.163941,9000,3888.263872
-6372324.953281,9000,3894.775286
-6121684.125033,9000,3901.283533
-6203849.140069,9000,3910.97351
-4813702.96471,9000,3917.472168
-6085026.26829,9000,3923.97057
-4947412.923201,9000,3933.65112
-5894090.777527,9000,3940.174509
-5486990.005441,9000,3946.670884
-5045848.06806,9000,4060.26731
-5666814.169864,9000,4066.756618
-5446194.089204,9000,4073.234762
-5980374.717424,9000,4083.415565
-5907098.176636,9000,4089.914117
-5966175.856869,9000,4099.593569
-5047785.803104,9000,4106.088194
-5268487.467543,9000,4112.56681
-5669281.077743,9000,4122.212579
-5378739.614255,9000,4128.708358
-5438656.07653,9000,4135.200935
-5725910.005954,9000,4144.875286
-5109041.609671,9000,4151.372492
-5555216.677961,9000,4157.869226
-6120639.516626,9000,4272.020242
-5221916.33971,9000,4278.528359
-5287879.07544,9000,4285.01149
-6525926.399864,9000,4295.434229
-6246571.761665,9000,4301.95602
-5321701.73941,9000,4308.475244
-5003244.215086,9000,4318.43797
-5773244.700613,9000,4324.936348
-5311817.921768,9000,4335.392839
-5577135.405328,9000,4341.913926
-5385324.593567,9000,4348.424439
-5877862.256626,9000,4358.482164
-5751082.014625,9000,4365.001032
-5234801.194979,9000,4371.510909
-5340784.249862,9000,4491.175891
-5563273.815851,9000,4497.721484
-5358063.317244,9000,4504.241513
-5853924.989088,9000,4513.955947
-5794568.98655,9000,4520.446896
-5865020.560158,9000,4526.958967
-6164175.070177,9000,4536.687305
-5229731.612747,9000,4543.216832
-5798863.722199,9000,4549.745242
-5369799.550982,9000,4559.478053
-5089110.93639,9000,4565.996347
-6004692.317811,9000,4572.52391
-5032382.994492,9000,4582.241024
-6200215.098668,9000,4588.777603
-6159966.277674,9000,4702.591616
-5605955.624687,9000,4709.099835
-6121802.415014,9000,4715.602099
-4957186.791675,9000,4725.350308
-5459701.975416,9000,4731.886136
-5474558.617451,9000,4738.436455
-5045106.986201,9000,4748.154898
-4851920.893691,9000,4754.678073
-5506543.775998,9000,4761.191589
-5483557.877106,9000,4770.905279
-5561662.063552,9000,4777.419567
-6191361.207571,9000,4783.938758
-5675202.998896,9000,4793.694489
-6063369.105549,9000,4800.209295
-4565407.065813,9000,4806.734486
-4979030.150896,9000,4920.380401
-5420982.454201,9000,4926.897249
-5426706.507995,9000,4936.640188
-5630199.181507,9000,4943.163833
-5726489.77488,9000,4949.673719
-5447392.368137,9000,4959.430778
-5802063.031972,9000,4965.946989
-5830776.570058,9000,4972.474758
-4652095.94716,9000,4982.213423
-4803665.784923,9000,4988.733001
-5317890.240462,9000,4995.254273
-4870143.807319,9000,5004.999715
-4705510.917864,9000,5011.528843
-5979956.226232,9000,5018.061189
-5995579.089367,9000,5132.038427
-5384643.166694,9000,5138.553541
-5991728.721882,9000,5145.069425
-5740017.766627,9000,5154.797757
-5043829.431622,9000,5161.298681
-5228690.143148,9000,5167.821874
-5351914.937576,9000,5177.534452
-5684162.65111,9000,5184.068814
-5650046.324107,9000,5194.092427
-4845927.91578,9000,5200.629772
-5290997.417722,9000,5207.161786
-5377249.027364,9000,5216.883322
-5556241.615286,9000,5223.404595
-5271812.596458,9000,5229.92544
-5947404.752563,9000,5343.617634
-5745733.554982,9000,5350.15164
-5422230.862838,9000,5356.678501
-4876896.937186,9000,5366.390957
-5137703.699855,9000,5372.926706
-5653840.650911,9000,5379.455338
-5042567.129457,9000,5389.17707
-5223822.365886,9000,5395.700773
-5373357.658988,9000,5402.221764
-5266644.582098,9000,5411.920928
-5141866.211926,9000,5418.460687
-4881996.904881,9000,5428.188291
-6274689.523555,9000,5434.698909
-4947512.961347,9000,5441.212782
-4880349.460721,9000,5554.908786
-5295052.240817,9000,5561.424617
-5419175.897086,9000,5567.927245
-6616239.627547,9000,5577.641549
-5182888.057929,9000,5584.154243
-5738076.82049,9000,5590.657009
-4750948.100626,9000,5600.353878
-4789449.50542,9000,5606.870518
-5243007.407732,9000,5613.400144
-5697886.389183,9000,5623.121891
-5191715.416027,9000,5629.646687
-4658239.050992,9000,5636.165269
-5427633.740902,9000,5645.873508
-5442510.131805,9000,5652.393196
-4987826.461446,9000,5658.918133
521720.718374,9000,4185.019841
-5160674.839219,9000,4190.257815
-5535805.207323,9000,4195.484396
-4906108.93379,9000,4200.704191
-5766869.385782,9000,4205.936629
-6144240.133671,9000,4211.151321
-5093049.180224,9000,4216.356642
