#{"t_start": 1733223098.3756237, "env_id": "None"}
r,l,t
-4090563.123606,9000,4548.081468
-4430699.604604,9000,4553.81234
-3962533.634008,9000,4559.530797
-4057316.961586,9000,4565.253738
-3937139.95838,9000,4570.982427
-4277381.139337,9000,4576.692148
-3856847.582412,9000,4582.413943
-4356900.838708,9000,4588.145478
-4259978.917061,9000,4593.879153
-3777943.533979,9000,4599.618328
-3841892.141661,9000,4605.332972
-5037728.66841,9000,4611.057115
-4275171.75061,9000,4616.779999
-4019041.490806,9000,4622.483559
-4579056.933815,9000,4744.479439
-4641023.055767,9000,4750.204617
-4053511.22482,9000,4755.955089
-4088638.484618,9000,4761.701157
-4227042.764781,9000,4767.427633
-4631193.794739,9000,4773.148795
-4169710.493712,9000,4778.864326
-4084526.030301,9000,4784.58115
-4061445.561195,9000,4790.293113
-4030257.535761,9000,4796.008389
-3464452.887771,9000,4801.738085
-4390335.889451,9000,4807.472397
-4151555.977895,9000,4813.172118
-4694401.092583,9000,4818.910099
-4387479.712978,9000,4824.652294
-3908661.05698,9000,4830.367358
-4735594.322693,9000,4836.104463
-4249171.380576,9000,4841.826507
-4516179.377989,9000,4847.547857
-4185477.53853,9000,4853.282776
-3597939.642441,9000,4975.314347
-4009924.222459,9000,4981.035758
-4181607.304115,9000,4986.754257
-4248230.219398,9000,4992.484521
-3954921.158431,9000,4998.200258
-3807371.164726,9000,5003.921579
-4248602.881684,9000,5009.637877
-4175465.600834,9000,5015.357777
-4551887.700924,9000,5021.111249
-4087543.507224,9000,5026.869568
-4104665.607899,9000,5032.587895
-4094524.474307,9000,5038.297988
-4107547.405957,9000,5044.024498
-4569150.474592,9000,5049.768183
-4482349.18691,9000,5055.484466
-4174257.828696,9000,5061.201755
-4121719.850619,9000,5066.931684
-3993505.952989,9000,5072.648533
-4310993.723994,9000,5078.34655
-4227880.197269,9000,5084.061808
-3669855.32734,9000,5206.089493
-3894549.335884,9000,5211.813015
-4436362.102484,9000,5217.532898
-3762914.765913,9000,5223.261441
-3798594.893964,9000,5228.984552
-4244502.438026,9000,5234.696413
-4986371.550644,9000,5240.404172
-3765824.773309,9000,5246.111914
-4089181.500933,9000,5251.841001
-4010637.962246,9000,5257.576483
-4003355.901968,9000,5263.281323
-4119454.045113,9000,5268.999241
-4031317.048884,9000,5274.727596
-3736187.120902,9000,5280.442191
-4320069.497223,9000,5286.159988
-4147012.767899,9000,5291.871117
-4315347.070698,9000,5297.576522
-3687221.422044,9000,5303.285542
