#{"t_start": 1733223098.3754334, "env_id": "None"}
r,l,t
-3741722.200475,9000,4890.812386
-4155951.928157,9000,4896.630579
-3645175.629462,9000,4902.444534
-3963315.193847,9000,4908.245742
-4463939.396716,9000,4914.040168
-4365924.251975,9000,4919.834505
-4297025.602748,9000,4925.618015
-5013273.199084,9000,4931.399726
-4112478.331432,9000,4937.198019
-4040104.510414,9000,4943.000546
-4056775.547766,9000,4948.79904
-4098651.603975,9000,4954.587018
-4481301.528615,9000,4960.378931
-4121345.536833,9000,5083.13292
-4094793.424242,9000,5088.949746
-4044826.833065,9000,5094.762005
-3635272.717198,9000,5100.569415
-4266534.76754,9000,5106.390828
-4263934.914899,9000,5112.204926
-3904479.899006,9000,5118.021195
-3738794.573347,9000,5123.832741
-4245361.595039,9000,5129.650741
-4419476.18122,9000,5135.458908
-4029832.836712,9000,5141.264266
-4314376.787624,9000,5147.064373
-3858283.147982,9000,5152.866421
-4580254.460643,9000,5158.661456
-4026630.04901,9000,5164.443533
-3966559.686311,9000,5170.227513
-4194404.799352,9000,5176.004888
-4193710.937153,9000,5181.790866
-3970318.914839,9000,5187.57319
-3812120.655095,9000,5193.360664
-3776239.866295,9000,5316.175674
-3854034.623775,9000,5321.954527
-4295801.979967,9000,5327.736828
-4265141.838363,9000,5333.522905
-4177222.258854,9000,5339.311553
-4303326.47524,9000,5345.099685
-4404054.579034,9000,5350.905205
-4257985.841863,9000,5356.709688
-4321212.883009,9000,5362.513481
-4145879.891073,9000,5368.315254
-4066524.982154,9000,5374.118193
-4249070.960461,9000,5379.920455
-4505413.320543,9000,5385.711129
-3915164.677478,9000,5391.503178
-5022038.93959,9000,5397.290715
-4441707.962804,9000,5403.081727
-4147033.54526,9000,5408.864616
-3761916.463832,9000,5414.642921
-4048242.314519,9000,5420.41832
-4031049.186129,9000,5426.193376
-4300046.57479,9000,5548.761003
-4063745.643652,9000,5554.543852
-3880644.525322,9000,5560.344389
-4305329.232331,9000,5566.120124
-3774427.651776,9000,5571.905258
-4204260.695705,9000,5577.687786
-4125487.51884,9000,5583.464488
-4607060.42037,9000,5589.26256
-4059346.387054,9000,5595.059267
-3762284.436591,9000,5600.857045
-3988329.012739,9000,5606.663225
-4490642.049762,9000,5612.454075
-3941774.102333,9000,5618.248258
-4000653.207216,9000,5624.04195
-3988065.791652,9000,5629.812345
-3845325.529107,9000,5635.585852
-4020213.00414,9000,5641.354528
-4015410.465837,9000,5647.118402
-4070606.408262,9000,5652.882838
-4870099.797563,9000,5658.668401
